site,fiscal_year,week_sum,incidents_ytd,fclm_hours,process_path,incidents_weekly,avg_hours_per_path,avg_incident_per_path,fclm_hours_4wk_std,incident_4wk_std,incidents_per_1k_hours,hours_deviation,deviation_pct,process_path_rank,top_3_flag_path,incident_drop,incident_spike,hours_drop,hours_spike
teb3,2025,29,0,204.38,ob problem solve,0,200.7925,0.0,27.974923927510588,0.0,0.0,3.5875000000000057,0.017866703188615142,8,0,0,0,0,1
teb3,2025,29,0,338.37,outbound lead/pa,0,370.025,0.0,40.3094291078402,0.0,0.0,-31.654999999999973,-0.08554827376528606,8,0,0,0,1,0
teb3,2025,29,0,477.84,pack multis,0,453.04499999999996,0.0,113.15799143233342,0.0,0.0,24.795000000000016,0.054729662616296436,8,0,0,0,0,1
teb3,2025,29,0,691.37,pack support,0,758.5625,0.0,162.41112698565334,0.0,0.0,-67.1925,-0.08857872620911263,8,0,0,0,1,0
teb3,2025,29,0,79.33,pallet transfer in,0,148.2025,0.0,80.24386623755117,0.0,0.0,-68.87249999999999,-0.46471888126043753,8,0,0,0,1,0
teb3,2025,29,0,122.33,pallet-receive,0,102.6175,0.0,12.438113552705618,0.0,0.0,19.71249999999999,0.1920968645698832,8,0,0,0,0,1
teb3,2025,29,0,515.11,pick support,0,554.51,0.0,99.43631404069679,0.0,0.0,-39.39999999999998,-0.07105372310688712,8,0,0,0,1,0
teb3,2025,29,0,78.51,prep recorder,0,97.785,0.0,26.185096429075834,0.0,0.0,-19.27499999999999,-0.19711612210461718,8,0,0,0,1,0
teb3,2025,29,0,555.85,receive dock,0,485.1275,0.0,80.27639951287053,0.0,0.0,70.72250000000003,0.14578126368841185,8,0,0,0,0,1
teb3,2025,29,0,1430.27,rsr support,0,1537.96,0.0,172.2299179875543,0.0,0.0,-107.69000000000005,-0.07002132695258657,8,0,0,0,1,0
teb3,2025,29,0,84.11,ship dock lead/pa,0,102.6575,0.0,12.335050415381394,0.0,0.0,-18.5475,-0.18067359910381608,8,0,0,0,1,0
teb3,2025,29,0,157.46,ship dock support,0,208.5025,0.0,36.711321397492625,0.0,0.0,-51.04249999999999,-0.24480521816285172,8,0,0,0,1,0
teb3,2025,29,0,191.74,sort-batch,0,178.26,0.0,66.38864210088957,0.0,0.0,13.480000000000018,0.0756198810725907,8,0,0,0,0,1
teb3,2025,29,0,3821.3,stow to prime,0,3474.8825,0.0,281.5260448319986,0.0,0.0,346.4175,0.09969186008447768,8,0,0,0,0,1
teb3,2025,29,0,118.11,stow to prime spt,0,205.6275,0.0,122.02176883142616,0.0,0.0,-87.5175,-0.42561184666447827,8,0,0,0,1,0
teb3,2025,29,0,316.18,transfer in support,0,321.2825,0.0,92.98512095356972,0.7071067811865476,0.0,-5.1025000000000205,-0.015881661777407796,8,0,0,0,1,0
teb3,2025,29,0,55.12,transfer out lead/pa,0,47.2725,0.0,35.48048574568843,0.0,0.0,7.847499999999997,0.16600560579618165,8,0,0,0,0,1
teb3,2025,29,0,13.29,unrecognizedprocess,0,10.1075,0.0,2.0922042801791574,0.0,0.0,3.182499999999999,0.314865199109572,8,0,0,0,0,1
teb3,2025,29,0,28.9,v-returns pack,0,19.439999999999998,0.0,5.5583855569760585,0.0,0.0,9.46,0.48662551440329227,8,0,0,0,0,1
teb3,2025,29,0,158.75,v-returns pick,0,110.7475,0.0,31.24095098984665,0.0,0.0,48.0025,0.4334409354612971,8,0,0,0,0,1
teb3,2025,29,0,99.38,v-returns support,0,73.915,0.0,19.90935521306501,0.0,0.0,25.46499999999999,0.3445173510112966,8,0,0,0,0,1
teb3,2025,29,0,79.94,whd grading,0,60.455,0.0,18.357638056133478,0.0,0.0,19.485,0.3223058473244562,8,0,0,0,0,1
teb3,2025,29,0,94.24,whd grading support,0,76.94,0.0,28.794861520764442,0.0,0.0,17.299999999999997,0.22485053288276577,8,0,0,0,0,1
teb3,2025,29,0,2700.79,pack singles,-3,2891.285,-0.25,561.0952000106589,2.165063509461097,-1.1107861033253232,-190.4949999999999,-0.06588592961261167,47,0,1,0,1,0
teb3,2025,30,3,2615.83,stow to prime,3,3240.5725,0.75,455.3242975822272,1.299038105676658,1.1468635194183108,-624.7425000000003,-0.19278769414972208,1,1,0,1,1,0
teb3,2025,30,0,548.97,,0,626.55,0.0,63.77296566727955,0.0,0.0,-77.57999999999993,-0.12382092410821152,2,1,0,0,1,0
teb3,2025,30,0,3040.59,admin/hr/it,0,3082.17,0.0,61.59007590512879,0.0,0.0,-41.57999999999993,-0.013490495332833662,2,1,0,0,1,0
teb3,2025,30,0,100.93,box on demand,0,159.33249999999998,0.0,47.28241447673756,0.0,0.0,-58.402499999999975,-0.36654480410462387,2,1,0,0,1,0
teb3,2025,30,0,166.17,c-returns processed,0,136.395,0.0,39.18128985880883,0.0,0.0,29.774999999999977,0.21829979104805877,2,1,0,0,0,1
teb3,2025,30,0,188.31,c-returns support,0,148.6975,0.0,29.118387983368862,0.0,0.0,39.61250000000001,0.26639654331780976,2,1,0,0,0,1
teb3,2025,30,0,328.75,container load,0,472.3825,0.0,124.07412489616851,0.0,0.0,-143.6325,-0.304059739723635,2,1,0,0,1,0
teb3,2025,30,0,167.61,container move,0,246.04500000000002,0.0,84.12457711632194,0.0,0.0,-78.435,-0.31878314942388586,2,1,0,0,1,0
teb3,2025,30,0,61.08,cubiscan,0,52.425,0.0,23.794970582036868,0.0,0.0,8.655000000000001,0.16509298998569388,2,1,0,0,0,1
teb3,2025,30,0,2.82,custom packaging,0,5.2325,0.0,1.5822985653788613,0.0,0.0,-2.4125,-0.46106067845198284,2,1,0,0,1,0
teb3,2025,30,0,1023.08,each-receive,0,1143.74,0.0,167.64817222385707,0.0,0.0,-120.65999999999997,-0.1054960043366499,2,1,0,0,1,0
teb3,2025,30,0,1094.65,fluid load,0,1283.825,0.0,273.51397162667945,0.0,0.0,-189.17499999999995,-0.1473526376258446,2,1,0,0,1,0
teb3,2025,30,0,10.7,gift-wrap,0,11.285,0.0,3.375888771864377,0.0,0.0,-0.5850000000000009,-0.05183872396987159,2,1,0,0,1,0
teb3,2025,30,0,406.29,ib problem solve,0,461.01250000000005,0.0,58.24097456902633,0.0,0.0,-54.722500000000025,-0.11870068599007623,2,1,0,0,1,0
teb3,2025,30,0,187.45,inbound lead/pa,0,178.725,0.0,22.925486363434068,0.0,0.0,8.724999999999994,0.04881801650580498,2,1,0,0,0,1
teb3,2025,30,0,149.99,lp-receive,0,125.065,0.0,22.266511289378087,0.0,0.0,24.92500000000001,0.19929636588973743,2,1,0,0,0,1
teb3,2025,30,0,170.9,ob problem solve,0,187.98250000000002,0.0,26.980765718377782,0.0,0.0,-17.08250000000001,-0.09087282060830135,2,1,0,0,1,0
teb3,2025,30,0,1.88,on boarding,0,37.235,0.0,60.81720829666551,0.0,0.0,-35.355,-0.9495098697462064,2,1,0,0,1,0
teb3,2025,30,0,338.36,outbound lead/pa,0,351.3275,0.0,32.57269130345261,0.0,0.0,-12.967499999999973,-0.03691000562153539,2,1,0,0,1,0
teb3,2025,30,0,331.12,pack multis,0,438.315,0.0,123.74076541301976,0.0,0.0,-107.195,-0.244561559608957,2,1,0,0,1,0
teb3,2025,30,0,2086.47,pack singles,0,2722.825,0.0,666.4024574346956,2.1213203435596424,0.0,-636.355,-0.23371131086279878,2,1,0,0,1,0
teb3,2025,30,0,564.47,pack support,0,721.3824999999999,0.0,184.11499251486867,0.0,0.0,-156.9124999999999,-0.21751636614417444,2,1,0,0,1,0
teb3,2025,30,0,129.8,pallet transfer in,0,113.81,0.0,42.316353221892854,0.0,0.0,15.990000000000009,0.14049732009489507,2,1,0,0,0,1
teb3,2025,30,0,106.36,pallet-receive,0,104.975,0.0,12.023457281497755,0.0,0.0,1.3850000000000051,0.013193617527982902,2,1,0,0,0,1
teb3,2025,30,0,400.38,pick support,0,495.8,0.0,103.68801594205571,0.0,0.0,-95.42000000000002,-0.19245663574021785,2,1,0,0,1,0
teb3,2025,30,0,67.75,prep recorder,0,79.565,0.0,10.96780173963774,0.0,0.0,-11.814999999999998,-0.14849494124300883,2,1,0,0,1,0
teb3,2025,30,0,417.32,receive dock,0,447.42,0.0,66.69876423143073,0.0,0.0,-30.100000000000023,-0.06727459657592423,2,1,0,0,1,0
teb3,2025,30,0,1172.04,rsr support,0,1371.94,0.0,115.54228425126357,0.0,0.0,-199.9000000000001,-0.14570608044083566,2,1,0,0,1,0
teb3,2025,30,0,78.74,ship dock lead/pa,0,94.18,0.0,14.083133529154548,0.0,0.0,-15.440000000000012,-0.1639413888299003,2,1,0,0,1,0
teb3,2025,30,0,155.92,ship dock support,0,193.39,0.0,42.368489470359954,0.0,0.0,-37.47,-0.1937535549925022,2,1,0,0,1,0
teb3,2025,30,0,121.38,sort-batch,0,178.055,0.0,66.56247046947698,0.0,0.0,-56.67500000000001,-0.31830052511864315,2,1,0,0,1,0
teb3,2025,30,0,76.81,stow to prime spt,0,190.18,0.0,132.9511280508744,0.0,0.0,-113.37,-0.5961194657692712,2,1,0,0,1,0
teb3,2025,30,0,312.53,transfer in support,0,280.775,0.0,33.926814247730526,0.7071067811865476,0.0,31.754999999999995,0.11309767607514913,2,1,0,0,0,1
teb3,2025,30,0,25.11,transfer out lead/pa,0,28.02,0.0,16.091555238695854,0.0,0.0,-2.91,-0.10385438972162742,2,1,0,0,1,0
teb3,2025,30,0,6.91,unrecognizedprocess,0,9.925,0.0,2.3190245794298923,0.0,0.0,-3.0150000000000006,-0.3037783375314862,2,1,0,0,1,0
teb3,2025,30,0,23.79,v-returns pack,0,21.5825,0.0,5.155954688513075,0.0,0.0,2.2074999999999996,0.10228194138769835,2,1,0,0,0,1
teb3,2025,30,0,86.08,v-returns pick,0,106.745,0.0,33.06599953124054,0.0,0.0,-20.665000000000006,-0.19359220572392155,2,1,0,0,1,0
teb3,2025,30,0,0.04,v-returns rvr,0,0.2575,0.0,0.22264040513797131,0.0,0.0,-0.2175,-0.8446601941747572,2,1,0,0,1,0
teb3,2025,30,0,63.8,v-returns support,0,69.62,0.0,19.7746087192642,0.0,0.0,-5.820000000000007,-0.083596667624246,2,1,0,0,1,0
teb3,2025,30,0,49.99,whd grading,0,54.8975,0.0,17.288502501662773,0.0,0.0,-4.907499999999999,-0.0893938703948267,2,1,0,0,1,0
teb3,2025,30,0,43.48,whd grading support,0,71.2475,0.0,32.37380683129495,0.0,0.0,-27.767500000000005,-0.389732973086775,2,1,0,0,1,0
teb3,2025,30,1,1796.15,ic-qa-cs,-1,2090.8175,0.0,326.1022914190415,0.7071067811865476,-0.5567463741892381,-294.6675,-0.14093410830930964,42,0,1,0,1,0
teb3,2025,30,1,5926.34,pick,-4,7498.6325,-0.5,1595.9328891494013,3.2015621187164243,-0.6749528376704678,-1572.2924999999996,-0.20967723114847936,43,0,1,0,1,0
teb3,2025,30,0,1224.78,each transfer in,-1,1282.9775,0.0,328.7389018944216,0.7071067811865476,-0.8164731625271477,-58.19749999999999,-0.045361278744171264,44,0,1,0,1,0
teb3,2025,30,0,774.64,transfer in dock,-1,790.2725,0.0,195.2324009193915,0.7071067811865476,-1.290922234844573,-15.63250000000005,-0.01978115143826977,45,0,1,0,1,0
teb3,2025,30,0,1409.26,container build,-2,2018.955,-0.25,594.2779173290895,1.479019945774904,-1.4191845365652895,-609.6949999999999,-0.301985433058191,46,0,1,0,1,0
teb3,2025,30,0,578.02,transfer out,-1,766.9549999999999,-0.25,135.9147439573795,0.82915619758885,-1.7300439431161552,-188.93499999999995,-0.2463443096400701,47,0,1,0,1,0
teb3,2025,30,0,450.64,receive-support,-1,422.555,0.0,69.01127788267647,0.7071067811865476,-2.2190662169359134,28.08499999999998,0.06646472056891997,48,0,1,0,0,1
teb3,2025,30,0,228.75,transfer out dock,-1,322.3575,0.0,57.184368220257454,0.7071067811865476,-4.371584699453552,-93.60750000000002,-0.29038412321723556,49,0,1,0,1,0
teb3,2025,31,1,36.3,transfer out lead/pa,1,33.0175,0.25,14.724867359334683,0.4330127018922193,27.548209366391188,3.282499999999999,0.09941697584614217,1,1,0,1,0,1
teb3,2025,31,1,527.24,transfer in dock,1,796.5275,0.25,186.09010900300413,0.82915619758885,1.8966694484485243,-269.2875,-0.3380768397826817,2,1,0,1,1,0
teb3,2025,31,2,1973.2,pack singles,2,2643.0375,0.5,729.3033791699797,2.29128784747792,1.0135819987837016,-669.8374999999999,-0.2534347318189772,3,1,0,1,1,0
teb3,2025,31,2,5799.0,pick,1,7313.422500000001,0.5,1733.5126007095366,2.8722813232690143,0.1724435247456458,-1514.4225000000006,-0.20707438958982616,4,0,0,1,1,0
teb3,2025,31,0,562.26,,0,597.915,0.0,60.40747739311793,0.0,0.0,-35.65499999999997,-0.0596322219713504,5,0,0,0,1,0
teb3,2025,31,0,2693.66,admin/hr/it,0,3004.13,0.0,184.33873778997201,0.0,0.0,-310.47000000000025,-0.10334772463242278,5,0,0,0,1,0
teb3,2025,31,0,128.11,box on demand,0,156.0375,0.0,48.85793557601466,0.0,0.0,-27.92749999999998,-0.17897941200032033,5,0,0,0,1,0
teb3,2025,31,0,142.49,c-returns processed,0,142.355,0.0,37.818221467964385,0.0,0.0,0.13500000000001933,0.0009483333918725675,5,0,0,0,0,1
teb3,2025,31,0,141.58,c-returns support,0,145.4775,0.0,29.015086054499356,0.0,0.0,-3.8974999999999795,-0.02679108453197216,5,0,0,0,1,0
teb3,2025,31,0,1407.79,container build,0,1963.8375,0.0,636.6697124638093,1.4142135623730951,0.0,-556.0475000000001,-0.2831433354338127,5,0,0,0,1,0
teb3,2025,31,0,299.28,container load,0,445.7075,0.0,145.16069963578306,0.0,0.0,-146.4275,-0.3285282388113281,5,0,0,0,1,0
teb3,2025,31,0,161.99,container move,0,238.46,0.0,89.8019916260213,0.0,0.0,-76.47,-0.3206827140820263,5,0,0,0,1,0
teb3,2025,31,0,71.26,cubiscan,0,64.68,0.0,16.640953999095085,0.0,0.0,6.579999999999998,0.1017316017316017,5,0,0,0,0,1
teb3,2025,31,0,0.63,custom packaging,0,3.9425,0.0,2.4612230191512516,0.0,0.0,-3.3125,-0.8402029169308814,5,0,0,0,1,0
teb3,2025,31,0,894.12,each transfer in,0,1303.7675,0.0,299.56543570437174,0.7071067811865476,0.0,-409.6474999999999,-0.31420287743021663,5,0,0,0,1,0
teb3,2025,31,0,905.07,each-receive,0,1121.96,0.0,190.08033262281523,0.0,0.0,-216.89,-0.19331348711184,5,0,0,0,1,0
teb3,2025,31,0,943.7,fluid load,0,1277.1275,0.0,281.32114125808243,0.0,0.0,-333.4275,-0.2610761259153843,5,0,0,0,1,0
teb3,2025,31,0,8.78,gift-wrap,0,11.6625,0.0,2.965268748359916,0.0,0.0,-2.8825000000000003,-0.24715969989281888,5,0,0,0,1,0
teb3,2025,31,0,503.94,ib problem solve,0,486.78000000000003,0.0,47.796020231814275,0.0,0.0,17.159999999999968,0.03525206458769869,5,0,0,0,0,1
teb3,2025,31,0,149.62,inbound lead/pa,0,180.48250000000002,0.0,20.194796823686957,0.0,0.0,-30.86250000000001,-0.1709999584447246,5,0,0,0,1,0
teb3,2025,31,0,95.33,lp-receive,0,125.2475,0.0,22.017668331365186,0.0,0.0,-29.917500000000004,-0.2388670432543564,5,0,0,0,1,0
teb3,2025,31,0,162.98,non fc controllable,0,194.6825,0.0,62.781007627705385,0.0,0.0,-31.702500000000015,-0.16284206335957271,5,0,0,0,1,0
teb3,2025,31,0,144.33,ob problem solve,0,185.555,0.0,30.17334626785693,0.0,0.0,-41.224999999999994,-0.22217132386623908,5,0,0,0,1,0
teb3,2025,31,0,326.5,outbound lead/pa,0,352.445,0.0,31.610864034379368,0.0,0.0,-25.944999999999993,-0.07361432280213932,5,0,0,0,1,0
teb3,2025,31,0,314.8,pack multis,0,436.85249999999996,0.0,125.14936623391274,0.0,0.0,-122.05249999999995,-0.2793906410058314,5,0,0,0,1,0
teb3,2025,31,0,562.93,pack support,0,712.1975,0.0,190.75450654899362,0.0,0.0,-149.26750000000004,-0.2095872282618235,5,0,0,0,1,0
teb3,2025,31,0,196.53,pallet transfer in,0,119.0125,0.0,50.160196558127645,0.0,0.0,77.5175,0.6513391450477891,5,0,0,0,0,1
teb3,2025,31,0,107.75,pallet-receive,0,106.2475,0.0,11.980384749664717,0.0,0.0,1.5024999999999977,0.014141509211981436,5,0,0,0,0,1
teb3,2025,31,0,395.27,pick support,0,492.0925,0.0,106.90138829196758,0.0,0.0,-96.82249999999999,-0.19675670732636646,5,0,0,0,1,0
teb3,2025,31,0,64.88,prep recorder,0,77.1225,0.0,12.735771227138112,0.0,0.0,-12.242500000000007,-0.15874096405069865,5,0,0,0,1,0
teb3,2025,31,0,398.62,receive dock,0,453.0425,0.0,61.1711256946444,0.0,0.0,-54.422500000000014,-0.12012669893001211,5,0,0,0,1,0
teb3,2025,31,0,341.12,receive-support,0,429.225,0.0,58.76877636126143,0.7071067811865476,0.0,-88.10500000000002,-0.20526530374512206,5,0,0,0,1,0
teb3,2025,31,0,1268.86,rsr support,0,1329.195,0.0,114.13436609978596,0.0,0.0,-60.335000000000036,-0.045392135841618456,5,0,0,0,1,0
teb3,2025,31,0,113.51,ship dock lead/pa,0,97.825,0.0,16.51727050695724,0.0,0.0,15.685000000000002,0.16033733708152315,5,0,0,0,0,1
teb3,2025,31,0,183.88,ship dock support,0,189.32,0.0,42.30456003789659,0.0,0.0,-5.439999999999998,-0.02873441791675469,5,0,0,0,1,0
teb3,2025,31,0,126.52,sort-batch,0,180.26,0.0,64.64505394846542,0.0,0.0,-53.739999999999995,-0.2981249306557195,5,0,0,0,1,0
teb3,2025,31,0,311.96,stow to prime spt,0,164.155,0.0,89.16754075895552,0.0,0.0,147.80499999999998,0.9003990131278363,5,0,0,0,0,1
teb3,2025,31,0,316.76,transfer in support,0,299.815,-0.25,26.621974475985105,0.4330127018922193,0.0,16.944999999999993,0.056518186214832455,5,0,0,1,0,1
teb3,2025,31,0,907.47,transfer out,0,769.435,0.0,138.3438470803819,0.7071067811865476,0.0,138.03500000000008,0.1793978698655508,5,0,0,0,0,1
teb3,2025,31,0,292.3,transfer out dock,0,299.475,0.0,45.02876219706687,0.7071067811865476,0.0,-7.175000000000011,-0.023958594206528128,5,0,0,0,1,0
teb3,2025,31,0,7.9,unrecognizedprocess,0,9.6425,0.0,2.474463325652655,0.0,0.0,-1.7424999999999997,-0.18071039668135855,5,0,0,0,1,0
teb3,2025,31,0,22.53,v-returns pack,0,22.7275,0.0,4.711530404231723,0.0,0.0,-0.197499999999998,-0.008689913100868904,5,0,0,0,1,0
teb3,2025,31,0,122.84,v-returns pick,0,109.8425,0.0,33.83927184130888,0.0,0.0,12.997500000000002,0.11832851582948314,5,0,0,0,0,1
teb3,2025,31,0,0.26,v-returns rvr,0,0.275,0.0,0.21937410968480306,0.0,0.0,-0.015000000000000013,-0.05454545454545459,5,0,0,0,1,0
teb3,2025,31,0,62.94,v-returns support,0,67.5975,0.0,19.93999044006791,0.0,0.0,-4.657499999999999,-0.06890047708864971,5,0,0,0,1,0
teb3,2025,31,0,51.99,whd grading,0,53.42,0.0,17.221177369738687,0.0,0.0,-1.4299999999999997,-0.02676900037439161,5,0,0,0,1,0
teb3,2025,31,0,75.98,whd grading support,0,81.3225,0.0,25.216960934061813,0.0,0.0,-5.342500000000001,-0.06569522579851826,5,0,0,0,1,0
teb3,2025,31,0,1665.79,ic-qa-cs,-1,2073.2625,-0.25,346.0123261803701,0.82915619758885,-0.6003157660929649,-407.47249999999985,-0.19653685917726282,48,0,1,0,1,0
teb3,2025,31,1,2645.3,stow to prime,-2,3142.3675000000003,0.25,525.3727986570556,1.7853571071357126,-0.7560579140362151,-497.0675000000001,-0.15818248502124593,49,0,1,0,1,0
teb3,2025,32,1,488.26,each transfer in,1,1084.0625,0.25,454.6758908483603,0.82915619758885,2.048089132839061,-595.8025,-0.5496016142980686,1,1,0,1,1,0
teb3,2025,32,2,1061.65,each-receive,2,1101.8025,0.5,191.12903094179688,0.8660254037844386,1.8838600291998302,-40.15249999999992,-0.03644255662879683,2,1,0,1,1,0
teb3,2025,32,1,1600.07,rsr support,1,1367.81,0.25,162.75975746479827,0.4330127018922193,0.6249726574462368,232.26,0.16980428568295305,3,1,0,1,0,1
teb3,2025,32,2,3824.37,stow to prime,1,3226.7,0.5,596.2270343166276,1.8027756377319946,0.26148097595159464,597.6700000000001,0.18522639228933588,4,0,0,1,0,1
teb3,2025,32,0,691.95,,0,626.005,0.0,70.61663490283328,0.0,0.0,65.94500000000005,0.10534260908459206,5,0,0,0,0,1
teb3,2025,32,0,2543.05,admin/hr/it,0,2859.155,0.0,250.1642722792346,0.0,0.0,-316.105,-0.11055888890249042,5,0,0,0,1,0
teb3,2025,32,0,115.09,box on demand,0,126.9725,0.0,23.313191946835612,0.0,0.0,-11.882499999999993,-0.09358325621689731,5,0,0,0,1,0
teb3,2025,32,0,276.43,c-returns processed,0,191.2,0.0,50.978765187085536,0.0,0.0,85.23000000000002,0.44576359832636,5,0,0,0,0,1
teb3,2025,32,0,0.25,c-returns stow,0,2.7424999999999997,0.0,2.404146158202533,0.0,0.0,-2.4924999999999997,-0.9088422971741112,5,0,0,0,1,0
teb3,2025,32,0,88.12,c-returns support,0,140.8775,0.0,35.549461581717416,0.0,0.0,-52.75749999999999,-0.3744920232116555,5,0,0,0,1,0
teb3,2025,32,0,1319.65,container build,0,1553.8625,-0.5,305.20871591216104,0.8660254037844386,0.0,-234.21249999999986,-0.15072923119001833,5,0,0,1,1,0
teb3,2025,32,0,257.71,container load,0,344.5125,0.0,88.98484488242924,0.0,0.0,-86.80250000000001,-0.25195747614382646,5,0,0,0,1,0
teb3,2025,32,0,215.15,container move,0,196.07,0.0,32.49706140561033,0.0,0.0,19.080000000000013,0.09731218442393029,5,0,0,0,0,1
teb3,2025,32,0,75.56,cubiscan,0,73.4925,0.0,8.965521108669531,0.0,0.0,2.0674999999999955,0.02813212232540729,5,0,0,0,0,1
teb3,2025,32,0,1.61,custom packaging,0,3.065,0.0,2.5102041749626665,0.0,0.0,-1.4549999999999998,-0.4747145187601957,5,0,0,0,1,0
teb3,2025,32,0,950.66,fluid load,0,1096.105,0.0,183.00760373547328,0.0,0.0,-145.44500000000005,-0.1326925796342504,5,0,0,0,1,0
teb3,2025,32,0,20.49,gift-wrap,0,14.149999999999999,0.0,4.665977925365701,0.0,0.0,6.34,0.4480565371024735,5,0,0,0,0,1
teb3,2025,32,0,455.4,ib problem solve,0,474.37,0.0,47.88810551692372,0.0,0.0,-18.970000000000027,-0.039989881316272166,5,0,0,0,1,0
teb3,2025,32,0,1614.33,ic-qa-cs,0,1880.3400000000001,-0.25,332.7249394019026,0.82915619758885,0.0,-266.0100000000002,-0.14146909601455065,5,0,0,1,1,0
teb3,2025,32,0,234.28,inbound lead/pa,0,194.2275,0.0,30.693614462132025,0.0,0.0,40.05250000000001,0.2062143620239153,5,0,0,0,0,1
teb3,2025,32,0,74.35,lp-receive,0,115.4925,0.0,31.654191171944355,0.0,0.0,-41.14250000000001,-0.35623525337143114,5,0,0,0,1,0
teb3,2025,32,0,131.48,ob problem solve,0,162.7725,0.0,27.91319882689907,0.0,0.0,-31.292500000000018,-0.1922468475940347,5,0,0,0,1,0
teb3,2025,32,0,1.06,on boarding,0,37.2775,0.0,60.79184911441665,0.0,0.0,-36.2175,-0.971564616725907,5,0,0,0,1,0
teb3,2025,32,0,308.69,outbound lead/pa,0,327.98,0.0,12.144865170103577,0.0,0.0,-19.29000000000002,-0.05881456186352832,5,0,0,0,1,0
teb3,2025,32,0,340.78,pack multis,0,366.135,0.0,65.15791490678636,0.0,0.0,-25.355000000000018,-0.06925041309899359,5,0,0,0,1,0
teb3,2025,32,0,487.86,pack support,0,576.6575,0.0,73.11110222633741,0.0,0.0,-88.79750000000001,-0.1539865518093496,5,0,0,0,1,0
teb3,2025,32,0,172.6,pallet transfer in,0,144.565,0.0,44.60922802515193,0.0,0.0,28.034999999999997,0.19392660740843218,5,0,0,0,0,1
teb3,2025,32,0,100.73,pallet-receive,0,109.2925,0.0,7.972949187722136,0.0,0.0,-8.5625,-0.0783448086556717,5,0,0,0,1,0
teb3,2025,32,2,5738.43,pick,0,6221.8825,0.25,697.2106609330897,2.8613807855648994,0.0,-483.4524999999994,-0.07770196560285403,5,0,1,0,1,0
teb3,2025,32,0,471.39,pick support,0,445.5375,0.0,50.18641717387253,0.0,0.0,25.852499999999964,0.058025418735796565,5,0,0,0,0,1
teb3,2025,32,0,47.95,prep recorder,0,64.77250000000001,0.0,10.96120973022592,0.0,0.0,-16.822500000000005,-0.2597167007603536,5,0,0,0,1,0
teb3,2025,32,0,516.67,receive dock,0,472.115,0.0,65.9558664941945,0.0,0.0,44.55499999999995,0.0943731929720512,5,0,0,0,0,1
teb3,2025,32,0,478.37,receive-support,0,443.4375,0.0,61.97370344549382,0.7071067811865476,0.0,34.932500000000005,0.07877660324171953,5,0,0,0,0,1
teb3,2025,32,0,107.38,ship dock lead/pa,0,95.935,0.0,14.793303383625968,0.0,0.0,11.444999999999993,0.11929952572053988,5,0,0,0,0,1
teb3,2025,32,0,132.48,ship dock support,0,157.435,0.0,18.196056578280768,0.0,0.0,-24.955000000000013,-0.158509861212564,5,0,0,0,1,0
teb3,2025,32,0,146.32,sort-batch,0,146.49,0.0,27.734925635378875,0.0,0.0,-0.17000000000001592,-0.0011604887705646523,5,0,0,0,1,0
teb3,2025,32,0,277.39,stow to prime spt,0,196.0675,0.0,100.42925828039353,0.0,0.0,81.32249999999999,0.41476787330893694,5,0,0,0,0,1
teb3,2025,32,0,301.18,transfer in support,0,311.6625,0.0,6.265534195101826,0.0,0.0,-10.482500000000016,-0.03363413949384355,5,0,0,0,1,0
teb3,2025,32,0,767.51,transfer out,0,786.9275,0.0,132.4452193125518,0.7071067811865476,0.0,-19.417500000000018,-0.024675081249543342,5,0,0,0,1,0
teb3,2025,32,0,322.51,transfer out dock,0,296.3375,0.0,42.82318611161489,0.7071067811865476,0.0,26.172500000000014,0.08831990551313963,5,0,0,0,0,1
teb3,2025,32,0,2.75,unrecognizedprocess,0,7.7125,0.0,3.7554651842348363,0.0,0.0,-4.9625,-0.6434359805510536,5,0,0,0,1,0
teb3,2025,32,0,36.07,v-returns pack,0,27.822499999999998,0.0,5.3257364514215455,0.0,0.0,8.247500000000002,0.296432743283314,5,0,0,0,0,1
teb3,2025,32,0,175.54,v-returns pick,0,135.8025,0.0,34.44564586054377,0.0,0.0,39.73749999999998,0.2926124334971741,5,0,0,0,0,1
teb3,2025,32,0,0.38,v-returns rvr,0,0.2125,0.0,0.12437342963832754,0.0,0.0,0.1675,0.7882352941176471,5,0,0,0,0,1
teb3,2025,32,0,71.75,v-returns support,0,74.4675,0.0,14.787632290194354,0.0,0.0,-2.717500000000001,-0.03649242958337531,5,0,0,0,1,0
teb3,2025,32,0,44.9,whd grading,0,56.705,0.0,13.661494244774257,0.0,0.0,-11.805,-0.20818269993827704,5,0,0,0,1,0
teb3,2025,32,0,79.02,whd grading support,0,73.17999999999999,0.0,18.490262302087572,0.0,0.0,5.840000000000003,0.0798032249248429,5,0,0,0,0,1
teb3,2025,32,1,1964.55,pack singles,-1,2181.2525,-0.5,303.78806447711094,1.8027756377319946,-0.5090224224377083,-216.7025000000001,-0.09934773713726407,48,0,1,0,1,0
teb3,2025,32,0,278.3,transfer in dock,-1,657.46,0.0,286.47493188759114,1.0,-3.5932446999640675,-379.16,-0.5767042861923158,49,0,1,0,1,0
teb3,2025,32,0,14.12,transfer out lead/pa,-1,32.6625,0.0,15.152848535836421,0.7071067811865476,-70.8215297450425,-18.542500000000004,-0.5676999617298125,50,0,1,0,1,0
